y,m,d,p,e,q
1983,11,30,0,2.1,9.994419606
1983,12,1,0,2,9.822213367
1983,12,2,0,2.2,9.655115998
1983,12,3,0,1.9,9.492810301
1983,12,4,0,1.8,9.335885574
1983,12,5,0,1.8,9.183801399
1983,12,6,0,1.8,9.036128364
1983,12,7,0,2.1,8.892375723
1983,12,8,0,1.8,8.752262654
1983,12,9,0,1.6,8.61662968
1983,12,10,0,1.1,8.485586914
1983,12,11,0,2,8.358432161
1983,12,12,0,1.1,8.233941976
1983,12,13,0,1.2,8.114149843
1983,12,14,0,1,7.997823619
1983,12,15,0,0.9,7.88511356
1983,12,16,0.04,1.5,7.775278311
1983,12,17,0.22,0,7.818794167
1983,12,18,0.07,0.7,7.925896102
1983,12,19,3.9,0.5,9.914544156
1983,12,20,1.06,0.4,13.54022749
1983,12,21,2.93,0.6,11.8205079
1983,12,22,1.76,1,13.30950555
1983,12,23,0.09,1.3,11.11950136
1983,12,24,0,0.8,9.739428744
1983,12,25,0,1.8,9.462946743
1983,12,26,0,2.6,9.296436549
1983,12,27,0,0,9.135581086
1983,12,28,3.16,1.8,9.952886984
1983,12,29,16.15,0.5,23.17593157
1983,12,30,0.05,0.5,38.68461303
1983,12,31,0,0.5,19.58779256
1984,1,1,0,0.7,16.80542802
1984,1,2,0,1,16.28129185
1984,1,3,0,0.9,15.78803838
1984,1,4,0,0,15.32459531
1984,1,5,0,2.5,14.88703751
1984,1,6,0,0.5,14.4704855
1984,1,7,0,0,14.07993376
1984,1,8,0,0,13.71173459
1984,1,9,0,0,13.36316438
1984,1,10,0,6.2,13.02660574
1984,1,11,0,1.2,12.69774328
1984,1,12,0,1.5,12.39074638
1984,1,13,0,1.9,12.0977288
1984,1,14,0,1.3,11.81737067
1984,1,15,0.23,0.6,11.55094755
1984,1,16,2.07,0.7,12.33020362
1984,1,17,0.66,0.5,13.59668911
1984,1,18,4.65,0.5,15.12811268
1984,1,19,1.48,0.5,19.59870245
1984,1,20,7.92,0,22.06859411
1984,1,21,9.55,0,37.75400826
1984,1,22,0.55,0.7,39.39637579
1984,1,23,0.16,0.5,25.78841763
1984,1,24,0.57,0.1,23.80158469
1984,1,25,0.64,0.1,23.90877013
1984,1,26,1.34,0,24.3666292
1984,1,27,3.43,0,27.77270281
1984,1,28,2.32,0,31.78202297
1984,1,29,1.31,0.1,30.55525573
1984,1,30,2.96,0,30.72619401
1984,1,31,4.14,0.4,35.61058663
1984,2,1,4.14,0,40.14867253
1984,2,2,7.02,0.1,47.58944073
1984,2,3,3.34,0.1,54.22480531
1984,2,4,3.13,0.1,51.18552969
1984,2,5,3.43,0,52.42552117
1984,2,6,0.47,0,50.92143183
1984,2,7,0,0,43.55415596
1984,2,8,0,2.6,39.49121264
1984,2,9,4.82,0,43.03918772
1984,2,10,14.48,0.3,68.19644494
1984,2,11,3.85,0.2,89.28215496
1984,2,12,1.57,0.2,72.97638194
1984,2,13,1.79,0.1,65.0608484
1984,2,14,0.87,0.5,60.65828727
1984,2,15,0.09,0.6,53.77938266
1984,2,16,2.4,0,52.2522052
1984,2,17,1.66,0.7,53.74252351
1984,2,18,0.03,1.1,48.38008365
1984,2,19,1.65,0.3,45.21211927
1984,2,20,1,0.1,45.42598233
1984,2,21,0.15,0.5,42.19182225
1984,2,22,0,1.6,38.14484542
1984,2,23,0.68,1,35.66505565
1984,2,24,0.15,1,33.59754789
1984,2,25,0.09,0.4,31.75385778
1984,2,26,0.13,0.9,30.10171986
1984,2,27,5.16,0.2,34.55374902
1984,2,28,8.26,0.9,49.92283048
1984,2,29,0.02,1.7,52.99862332
1984,3,1,0,2.2,39.76788241
1984,3,2,0,2.1,36.18822454
1984,3,3,0,1.3,34.06320482
1984,3,4,0,0.9,32.17206092
1984,3,5,1.67,0.4,32.0166909
1984,3,6,17.43,0.2,55.09326084
1984,3,7,18.31,0.1,113.2252279
1984,3,8,1.85,0.1,125.8651653
1984,3,9,3.98,0,98.47741418
1984,3,10,0.82,0.4,91.74772568
1984,3,11,2.85,0,82.47259453
1984,3,12,2.74,1.3,81.33838138
1984,3,13,0.49,1.8,72.19076932
1984,3,14,0,1.6,62.75173932
1984,3,15,0.03,0.7,56.78086868
1984,3,16,0.17,0.7,51.99450944
1984,3,17,0,1.7,47.93506027
1984,3,18,2.45,1.2,46.33376133
1984,3,19,18.48,1.1,73.83520025
1984,3,20,7.22,0.4,117.1904392
1984,3,21,1.88,0.6,101.0993415
1984,3,22,6.07,0.4,93.11200466
1984,3,23,3.44,0.4,99.79292347
1984,3,24,5.09,0.6,97.72713449
1984,3,25,28.95,0.8,164.1038342
1984,3,26,3.87,1.1,232.4380564
1984,3,27,3.25,1.1,168.099158
1984,3,28,1.44,0.5,139.3976571
1984,3,29,0.54,0.2,117.2714988
1984,3,30,1.05,2.8,99.74405693
1984,3,31,10.55,1.1,109.028641
1984,4,1,30.24,1.7,206.476037
1984,4,2,0.13,0.8,262.5183549
1984,4,3,1.58,0.5,172.8651861
1984,4,4,2.53,2.1,140.8388816
1984,4,5,3.61,1.2,124.5141536
1984,4,6,0.55,0,114.0602279
1984,4,7,4.03,0.5,105.934952
1984,4,8,2.56,0,107.7093806
1984,4,9,3.34,1.1,102.1116084
1984,4,10,0.24,2.2,91.90666718
1984,4,11,0.33,0.9,78.15521388
1984,4,12,0.68,2.4,69.95504079
1984,4,13,0,0.4,63.6082388
1984,4,14,0,1.9,58.33923717
1984,4,15,0.17,2.9,53.87705027
1984,4,16,0,2.3,50.05202776
1984,4,17,0.81,2.9,46.7465073
1984,4,18,0.89,1.4,43.8720909
1984,4,19,1.28,0.6,42.46288556
1984,4,20,1.01,1.4,41.47782453
1984,4,21,0.82,1.6,38.33779313
1984,4,22,0,5.1,36.31875061
1984,4,23,0,1.4,34.58995966
1984,4,24,0,2.4,33.04047701
1984,4,25,0.85,0.7,31.84729739
1984,4,26,0,0.4,30.83119128
1984,4,27,2.08,0.8,31.19047909
1984,4,28,0.65,1,32.1898881
1984,4,29,0,1.7,29.126279
1984,4,30,0.28,0.7,27.85125178
1984,5,1,12.83,0.9,43.62252653
1984,5,2,19.35,1.5,96.77333258
1984,5,3,20.25,0.8,165.6487633
1984,5,4,31.97,1.8,290.8469713
1984,5,5,3.28,1.2,341.678146
1984,5,6,0.12,2.8,222.1276914
1984,5,7,0,3.3,165.7089555
1984,5,8,0,3.7,134.7633622
1984,5,9,0,3.3,113.4760902
1984,5,10,0,4.2,97.84627649
1984,5,11,0,4.3,85.90315507
1984,5,12,0,2.2,76.51655028
1984,5,13,13.55,1.6,96.15333298
1984,5,14,13.22,2,149.2997055
1984,5,15,25.79,2.2,227.8803266
1984,5,16,3.77,1.6,271.0533977
1984,5,17,17.86,0.8,257.2626493
1984,5,18,18.67,2.1,345.4189646
1984,5,19,0.04,1.9,311.4607586
1984,5,20,12.82,1.8,255.7557125
1984,5,21,4.52,2.4,250.82374
1984,5,22,0,2.9,188.5943954
1984,5,23,0,3,147.4387354
1984,5,24,0,2.3,122.9892003
1984,5,25,0.07,0.9,105.6909409
1984,5,26,16.25,0.1,139.8797218
1984,5,27,29.23,3.4,280.005698
1984,5,28,2.56,2,321.0211209
1984,5,29,1.12,3.4,207.7788241
1984,5,30,7.79,6.4,165.1283593
1984,5,31,149.18,1,1234.43692
1984,6,1,76.15,1.2,3243.264039
1984,6,2,3.61,2,1647.792718
1984,6,3,0,4,600.8582536
1984,6,4,0,4.1,352.5820481
1984,6,5,0.13,4.6,252.0259295
1984,6,6,0.1,3.7,196.3292237
1984,6,7,0,4.3,161.155391
1984,6,8,0.14,5,136.9847084
1984,6,9,0.73,1.9,119.4760913
1984,6,10,7.51,1.3,127.4575466
1984,6,11,30.01,1.8,257.3480301
1984,6,12,10.84,4.1,391.5187134
1984,6,13,1.33,2.9,285.8037818
1984,6,14,0,2.4,204.8181534
1984,6,15,57.78,2.9,489.6882192
1984,6,16,4.06,0.7,792.2063943
1984,6,17,4.18,2.5,437.3294152
1984,6,18,3.71,2.9,301.7239341
1984,6,19,2.85,3.8,229.03187
1984,6,20,0.45,4.2,182.3148185
1984,6,21,1.12,3.7,152.7252141
1984,6,22,0.75,3.1,132.0670353
1984,6,23,1.14,6,116.7177264
1984,6,24,2,4.2,104.8501055
1984,6,25,4.34,3.6,97.87991599
1984,6,26,9.62,2.9,113.9247417
1984,6,27,13.15,4.8,157.0927232
1984,6,28,2.51,5,160.7207567
1984,6,29,1.32,4.8,124.5411574
1984,6,30,0.03,3.7,108.9478209
1984,7,1,0.24,3.9,98.32066427
1984,7,2,1.68,3.4,89.81946207
1984,7,3,9.52,2.2,104.6819274
1984,7,4,13.8,3.5,156.8828406
1984,7,5,2.85,4.8,166.8423682
1984,7,6,0,3.9,125.8400704
1984,7,7,3.25,7.6,109.0125819
1984,7,8,8.6,4.9,109.5537897
1984,7,9,1,4.7,111.6819335
1984,7,10,0,5.2,94.39067803
1984,7,11,0,5.8,85.23715918
1984,7,12,0,5.4,78.34626814
1984,7,13,0,4.6,72.54502313
1984,7,14,0,4.4,67.60285309
1984,7,15,0.03,3.9,63.3401104
1984,7,16,2.43,3.1,59.67450449
1984,7,17,2.75,3.5,56.53998862
1984,7,18,8.86,2.6,67.67030388
1984,7,19,10.15,3.6,97.25296925
1984,7,20,12.17,3.5,123.6649326
1984,7,21,6.31,3.9,135.8354322
1984,7,22,4.95,4.5,114.4503892
1984,7,23,5.22,3.3,103.5066361
1984,7,24,0.3,4.5,97.93432797
1984,7,25,0,5.3,85.20849822
1984,7,26,0,6.2,77.31379008
1984,7,27,0,5,71.07359782
1984,7,28,0,5.5,65.7941461
1984,7,29,0,5.6,61.24635395
1984,7,30,1.43,3.7,57.32291388
1984,7,31,2.89,4.2,53.9618181
1984,8,1,4.65,5.5,51.04758496
1984,8,2,1.41,4.7,48.4688003
1984,8,3,0.24,4.6,46.12222911
1984,8,4,0.21,5.5,43.97040418
1984,8,5,0.19,5.4,41.98772646
1984,8,6,0,5.5,40.15943233
1984,8,7,0.43,2.3,38.49273252
1984,8,8,8.66,4.9,43.34275925
1984,8,9,0.09,6.2,49.40287281
1984,8,10,0.6,5.3,41.12958436
1984,8,11,4.83,5.9,38.576871
1984,8,12,0.06,6.3,36.95387027
1984,8,13,0,5.7,35.40921554
1984,8,14,0,4.9,33.97574193
1984,8,15,7.65,3.7,38.72275868
1984,8,16,3.68,3.6,44.92913191
1984,8,17,0.34,4,37.11897911
1984,8,18,0.15,4.3,34.68263358
1984,8,19,0.13,4.5,33.23982047
1984,8,20,0.62,3.4,31.92501299
1984,8,21,1.95,3.1,30.73046284
1984,8,22,3.54,4,29.64779849
1984,8,23,0.05,5.8,28.63206353
1984,8,24,12.4,3.6,40.18042322
1984,8,25,8.93,2.2,66.23429824
1984,8,26,19.05,4.5,92.07743882
1984,8,27,0.39,4.8,109.6139357
1984,8,28,0,3.9,76.57227215
1984,8,29,0,2.2,66.70214123
1984,8,30,2.1,1.4,62.27457048
1984,8,31,9.05,0.5,76.06330638
1984,9,1,8.18,1.6,104.2489886
1984,9,2,36.44,3.6,193.9241791
1984,9,3,1.59,2.3,277.2933481
1984,9,4,0,4.1,174.2039185
1984,9,5,6.79,0.3,157.7094808
1984,9,6,6.38,4.7,158.5210597
1984,9,7,0,5.1,129.163549
1984,9,8,0,4.2,106.6770075
1984,9,9,0,3.8,92.53996603
1984,9,10,0,4.4,81.84563154
1984,9,11,0,2.5,73.3368683
1984,9,12,2.86,1.9,68.46761795
1984,9,13,2.52,2.7,64.81976479
1984,9,14,0.05,2.3,58.19024756
1984,9,15,0.21,0.7,53.679338
1984,9,16,11.2,1.1,69.31894103
1984,9,17,1.88,0,92.0804061
1984,9,18,25.43,1.4,133.2534712
1984,9,19,7.78,1.1,212.208519
1984,9,20,0.53,2.2,166.3499075
1984,9,21,0.26,3.5,125.3099419
1984,9,22,0.34,3.5,105.8146285
1984,9,23,0.03,4.6,92.19309609
1984,9,24,0,3.9,81.61137575
1984,9,25,6.31,3.9,78.61229368
1984,9,26,3.9,3.1,78.89118584
1984,9,27,0.1,3.8,70.04191029
1984,9,28,0,2.6,62.35265637
1984,9,29,0.37,2.9,57.22442719
1984,9,30,0,3.6,52.99266457
1984,10,1,0,3.6,49.33792466
1984,10,2,0,5.3,46.14313357
1984,10,3,0,3.3,43.32455061
1984,10,4,0.05,1.1,40.85306914
1984,10,5,2.48,0.3,42.11664675
1984,10,6,4.47,0.5,50.56042994
1984,10,7,6.28,0.4,62.70511663
1984,10,8,2.85,0.8,68.85189419
1984,10,9,1.43,1.2,59.6222494
1984,10,10,0.47,2.8,51.87197657
1984,10,11,0.52,2.5,47.68649753
1984,10,12,0,1.6,44.65208597
1984,10,13,0,1.6,42.03117729
1984,10,14,0,1.8,39.71362032
1984,10,15,0,1.2,37.6515714
1984,10,16,4.48,0.4,42.06327447
1984,10,17,10.8,1.5,63.35952102
1984,10,18,15.64,2.6,99.77447936
1984,10,19,0.43,3.1,109.8991285
1984,10,20,0,4.2,78.38323574
1984,10,21,0,2.8,68.34928294
1984,10,22,0,1.7,62.16024192
1984,10,23,0,3.2,56.99940459
1984,10,24,0,3.3,52.61650149
1984,10,25,0,1.5,48.86360838
1984,10,26,0,3.2,45.62036709
1984,10,27,0.73,3.9,42.77247252
1984,10,28,0,3.2,40.25694687
1984,10,29,0,3.1,38.01960951
1984,10,30,0,2.1,36.02173741
1984,10,31,0,2.2,34.23188687
1984,11,1,0,2.5,32.61388996
1984,11,2,0,2.4,31.14263319
1984,11,3,0,2.1,29.80158095
1984,11,4,0,2.2,28.57496779
1984,11,5,0,1.9,27.44812365
1984,11,6,0,1.8,26.41120993
1984,11,7,0,1.9,25.45293101
1984,11,8,0,2.3,24.56229052
1984,11,9,0,2.8,23.72909676
1984,11,10,0,2.4,22.94821469
1984,11,11,0,2,22.2193403
1984,11,12,0,1,21.54079166
1984,11,13,0,1,20.91006424
1984,11,14,24.45,2.5,47.73854997
1984,11,15,3.05,1.3,88.38308773
1984,11,16,0.01,1.9,56.31650425
1984,11,17,0.02,1.4,46.38291275
1984,11,18,0,2.1,42.99568847
1984,11,19,0,1.9,40.29951732
1984,11,20,0,1.6,37.92342024
1984,11,21,0.01,1.2,35.81717559
1984,11,22,0,1.2,33.9391016
1984,11,23,0,1.4,32.25262551
1984,11,24,0,2.1,30.72677749
1984,11,25,0,1.6,29.33883084
1984,11,26,0,1.5,28.07553214
1984,11,27,0,1,26.92174322
1984,11,28,0,0.9,25.86588589
1984,11,29,0,1.2,24.8942436
1984,11,30,0,1.7,23.99409077
1984,12,1,0,1.3,23.15777612
1984,12,2,0,1.6,22.38091658
1984,12,3,0,1.6,21.65528537
1984,12,4,0,1.6,20.97660792
1984,12,5,0,1.1,20.34178958
1984,12,6,0,1.4,19.74766501
1984,12,7,0,1.4,19.18801324
1984,12,8,0,0.7,18.66220155
1984,12,9,0,2.2,18.16609908
1984,12,10,0,1.3,17.69252463
1984,12,11,0,1,17.24728519
1984,12,12,0.1,1.3,16.82650059
1984,12,13,0,1.8,16.42516769
1984,12,14,0,1.2,16.04182186
1984,12,15,0,1.7,15.67758821
1984,12,16,0.29,0.9,15.33046191
1984,12,17,6.29,0.9,20.27613735
1984,12,18,2.15,0.2,29.01046516
1984,12,19,6.35,0.2,30.53080153
1984,12,20,1.67,0.4,36.5450102
1984,12,21,2.95,0.4,31.70589893
1984,12,22,0.97,0,32.8231692
1984,12,23,0,0,29.37378711
1984,12,24,0,0,26.4739277
1984,12,25,0,5,25.25533854
1984,12,26,0,1.2,24.26572052
1984,12,27,0,0,23.36586085
1984,12,28,0,0,22.54085266
1984,12,29,0,2.8,21.77116283
1984,12,30,0,0.2,21.0479138
1984,12,31,0.01,0,20.39350006
1985,1,1,0.22,0,20.02025853
1985,1,2,2.83,0.3,22.39597828
1985,1,3,0.04,0.4,24.94412199
1985,1,4,0.76,0.6,20.98732505
1985,1,5,0.11,0.2,20.16767475
1985,1,6,3.86,0.1,23.37341118
1985,1,7,8.17,0.4,36.86022854
1985,1,8,1.21,0.9,42.8048847
1985,1,9,3,0.3,34.00781447
1985,1,10,0.41,0.3,35.20614516
1985,1,11,0.03,0.8,30.14561
1985,1,12,0,0.8,28.21344407
1985,1,13,0,1.1,26.98444697
1985,1,14,0,1.5,25.8745632
1985,1,15,0.05,0.3,24.85602722
1985,1,16,0.65,0,24.66890866
1985,1,17,8.22,0,34.50553072
1985,1,18,0.47,0.9,45.16192657
1985,1,19,0,1,32.11216971
1985,1,20,0,1.3,29.2921169
1985,1,21,0,0.8,27.98263384
1985,1,22,0,0.7,26.791009
1985,1,23,0,1.5,25.69937323
1985,1,24,1.32,1.7,24.69543801
1985,1,25,0.1,0.7,23.77462135
1985,1,26,0.1,0.7,22.92394708
1985,1,27,0.03,0.8,22.13561026
1985,1,28,2.8,1.3,23.053262
1985,1,29,2.09,0.6,26.09436409
1985,1,30,0,1.7,25.3775067
1985,1,31,0,0.7,22.30371328
1985,2,1,0.12,0.6,21.32822821
1985,2,2,0,1.1,20.65034029
1985,2,3,3.03,0.6,22.62723948
1985,2,4,0.29,0.3,25.3402156
1985,2,5,3.84,0.1,25.4607985
1985,2,6,3.68,0.1,33.78497652
1985,2,7,7.2,1,40.66081996
1985,2,8,7.9,0.5,53.68401329
1985,2,9,0.55,0.8,54.97485294
1985,2,10,0,0.1,40.90644768
1985,2,11,9.4,0.8,49.92627388
1985,2,12,0.16,1.2,62.67385118
1985,2,13,1.11,0.8,47.46679182
1985,2,14,8.46,1,55.15831965
1985,2,15,27.7,0,120.2517394
1985,2,16,8.65,0.2,195.7268036
1985,2,17,22.15,0.1,226.0288944
1985,2,18,18.61,0.5,321.7923213
1985,2,19,9.09,0.2,329.8179058
1985,2,20,8.55,0.5,290.0056341
1985,2,21,3.64,0.1,250.5987898
1985,2,22,2.09,0,202.178098
1985,2,23,0.28,0.1,162.7459762
1985,2,24,2.08,0.1,136.8565067
1985,2,25,28.75,0.3,216.219867
1985,2,26,13.75,0.2,349.6592685
1985,2,27,15.1,0.2,359.1654961
1985,2,28,16.75,0.9,393.8450449
1985,3,1,0.51,1.4,337.7603218
1985,3,2,23.57,1.3,330.8329335
1985,3,3,25.07,0,501.3831045
1985,3,4,11.37,1.6,519.8399646
1985,3,5,5.06,0.3,391.4150036
1985,3,6,0.11,0.3,281.5249468
1985,3,7,3.45,0.2,217.2954304
1985,3,8,1.65,1.4,185.6735536
1985,3,9,8.35,0.1,179.2578386
1985,3,10,11.45,0.1,227.1516187
1985,3,11,14.83,0.7,286.5567465
1985,3,12,12.11,0.1,335.4664501
1985,3,13,14.02,0.1,368.2206321
1985,3,14,0.46,0.6,324.6367057
1985,3,15,0.05,1.3,219.6096315
1985,3,16,0.04,0.4,171.517204
1985,3,17,0,0.3,142.2116771
1985,3,18,0.35,0,122.9110868
1985,3,19,0.07,0.8,108.8435668
1985,3,20,0.3,1.4,96.36475665
1985,3,21,2.16,0,93.08885078
1985,3,22,8.21,0.5,113.9777178
1985,3,23,0.19,1,124.8486766
1985,3,24,0.55,0.5,98.36233445
1985,3,25,4.55,0,100.5756321
1985,3,26,1.64,0,110.568824
1985,3,27,2.44,0.5,103.1134546
1985,3,28,12.32,1.3,129.8051607
1985,3,29,1.05,1.1,151.4815363
1985,3,30,3.02,0.6,121.9312297
1985,3,31,0.37,3.2,113.907072
1985,4,1,4.54,1.1,107.9303687
1985,4,2,0.53,1.1,107.7935329
1985,4,3,0,1.5,91.32880606
1985,4,4,0,3.4,82.46893048
1985,4,5,18.28,1.3,124.8422302
1985,4,6,35.31,0.2,331.1182129
1985,4,7,2.73,1.1,440.5916882
1985,4,8,0,1.2,271.5990741
1985,4,9,0.69,1.2,199.2048142
1985,4,10,9.58,1.2,196.7555337
1985,4,11,0.37,1.5,199.0470125
1985,4,12,13.3,1,202.9349277
1985,4,13,4.72,0.4,241.8087425
1985,4,14,2.41,0.4,204.8812791
1985,4,15,13.91,0.5,227.567996
1985,4,16,1.27,2.4,245.0663279
1985,4,17,0,3.1,175.5659393
1985,4,18,0,2.7,143.966938
1985,4,19,4.12,1.5,133.2658419
1985,4,20,1.87,1,129.4689619
1985,4,21,0,2.4,113.0285898
1985,4,22,0,3.7,99.04958138
1985,4,23,0.09,4.1,89.52717665
1985,4,24,0,4.4,81.91950056
1985,4,25,0,3.8,75.59024944
1985,4,26,0.87,1.6,70.30582552
1985,4,27,0.22,3.1,65.85166771
1985,4,28,0,3.8,61.96198887
1985,4,29,0,3.2,58.53742819
1985,4,30,2.51,1.4,57.98061626
1985,5,1,3.58,0.2,65.51569267
1985,5,2,5.03,0.6,79.53017211
1985,5,3,3.2,0.6,87.41020766
1985,5,4,0.15,3.5,80.37702422
1985,5,5,0.02,4.6,69.20974847
1985,5,6,5.44,3.7,68.10771406
1985,5,7,3.17,3.1,68.64349605
1985,5,8,0.41,3.2,61.64900874
1985,5,9,17.26,3.2,91.31386552
1985,5,10,0.92,2.8,127.2054512
1985,5,11,0,5.3,91.43094331
1985,5,12,0,6.2,79.99477695
1985,5,13,2.85,3.1,73.17616759
1985,5,14,2.55,4.9,67.5815423
1985,5,15,16.3,6.3,86.84041244
1985,5,16,1.45,2.3,109.0861983
1985,5,17,0.11,2.6,82.72784038
1985,5,18,0,3.7,73.56600522
1985,5,19,9.87,3,84.45470849
1985,5,20,2.65,3.5,97.13270743
1985,5,21,0.02,2.1,77.41965942
1985,5,22,2.35,1.4,71.99022099
1985,5,23,3.68,1,75.41082693
1985,5,24,0.77,2.7,75.43317455
1985,5,25,0,2.6,65.27698953
1985,5,26,13.24,0,91.6409497
1985,5,27,41.31,1.8,266.8365964
1985,5,28,1.15,2.4,392.4927654
1985,5,29,0.06,1.8,233.0880088
1985,5,30,1.26,2.1,175.4410813
1985,5,31,3.96,1.2,154.0816353
1985,6,1,10.22,0.9,174.4412442
1985,6,2,1.15,2.3,179.0027561
1985,6,3,4.13,2.5,140.9521824
1985,6,4,11.8,3.7,152.9001142
1985,6,5,12.55,0.7,204.7564116
1985,6,6,18.06,2.9,276.0940618
1985,6,7,2.2,2.2,271.5917048
1985,6,8,0,3.4,187.6558186
1985,6,9,0,4.6,150.4146203
1985,6,10,0,3.9,127.1048069
1985,6,11,3.23,2.7,111.8802427
1985,6,12,2.33,2.3,100.7390606
1985,6,13,1.08,1.8,89.5808397
1985,6,14,0.05,4.3,81.15134557
1985,6,15,0,5.2,74.29847666
1985,6,16,0,4.1,68.54683771
1985,6,17,0,4.8,63.66125768
1985,6,18,0.18,3.3,59.45805096
1985,6,19,0,4.8,55.81000403
1985,6,20,0,3.4,52.59046798
1985,6,21,0,2.9,49.75977132
1985,6,22,0,7,47.20717419
1985,6,23,8.71,2.9,55.96109933
1985,6,24,1.78,3.5,66.64133374
1985,6,25,19.32,0.3,95.95733187
1985,6,26,32.45,0.9,255.2199767
1985,6,27,7.64,3.5,345.7227515
1985,6,28,4.87,3.1,242.4523382
1985,6,29,0.38,3.9,185.6743078
1985,6,30,0,5.4,147.5962223
1985,7,1,4.38,4.3,124.1337021
1985,7,2,6.28,1.7,121.5507844
1985,7,3,4.69,2.7,127.2737233
1985,7,4,7.53,3.4,123.2304389
1985,7,5,1.94,5.2,117.5763808
1985,7,6,0,5.2,96.66941748
1985,7,7,0,5.5,85.44222753
1985,7,8,0.63,4.7,77.13454146
1985,7,9,10.08,1.8,90.62296923
1985,7,10,0.93,4.7,106.0927345
1985,7,11,0,5.7,82.44563587
1985,7,12,0,6.5,73.09121802
1985,7,13,0,5,66.77283695
1985,7,14,0,5.3,61.46534233
1985,7,15,0,6.3,56.92191491
1985,7,16,0,5.6,52.98088443
1985,7,17,0,6.3,49.5345075
1985,7,18,0,5.9,46.48598022
1985,7,19,24.34,6.9,77.05578139
1985,7,20,10.82,2.7,135.8681583
1985,7,21,0.07,3.5,118.9713953
1985,7,22,6.18,3.7,96.21486553
1985,7,23,17.33,4.7,124.3089456
1985,7,24,4.39,3.5,146.9755059
1985,7,25,20.25,5,157.491252
1985,7,26,23.01,4,257.1320841
1985,7,27,2.25,3.6,264.3912864
1985,7,28,4.13,3.4,180.7661752
1985,7,29,0,4.3,146.1479561
1985,7,30,0.05,5.4,121.373665
1985,7,31,0,3.4,104.1408504
1985,8,1,7.32,4.7,98.15145998
1985,8,2,13.17,4.7,117.3281636
1985,8,3,8.75,5.7,134.1519915
1985,8,4,1.81,4,113.2742664
1985,8,5,17.01,4.1,129.9150391
1985,8,6,0.14,4.3,154.7137708
1985,8,7,0.96,5.6,113.4832955
1985,8,8,6.15,6.1,96.55969211
1985,8,9,4.42,2.7,90.01244179
1985,8,10,1.11,3.9,85.24469707
1985,8,11,10.48,7.7,80.8213869
1985,8,12,2.62,0.5,85.3631169
1985,8,13,7.55,3.4,88.76352512
1985,8,14,11.37,2.8,109.7118192
1985,8,15,6.72,3.6,125.3040725
1985,8,16,3.98,5.6,106.2318325
1985,8,17,0.03,3.9,87.78574128
1985,8,18,0,5.5,78.06818613
1985,8,19,7.24,3.8,78.62810758
1985,8,20,4.63,2.7,85.07076908
1985,8,21,1.46,3.8,77.18249329
1985,8,22,1.45,3.2,66.88800307
1985,8,23,0.98,3.6,61.18099742
1985,8,24,11.11,1.5,77.04957713
1985,8,25,2.35,2.2,96.04516342
1985,8,26,0.18,4.5,73.15117522
1985,8,27,0.12,4.7,64.82288758
1985,8,28,0.29,4.4,59.62537656
1985,8,29,4.64,3.8,56.90207379
1985,8,30,5.15,4,57.14718505
1985,8,31,10.09,6.6,61.46657409
1985,9,1,31.84,2.8,132.6741321
1985,9,2,8.13,1.5,232.1213052
1985,9,3,1.35,2.9,175.1106212
1985,9,4,0.05,3.8,130.8885552
1985,9,5,1.77,3.2,110.2535253
1985,9,6,0.62,2.4,95.95950391
1985,9,7,0.06,4.1,84.93387287
1985,9,8,2.7,3.9,76.18524859
1985,9,9,0,4.9,69.09291775
1985,9,10,0.35,5.6,63.17387691
1985,9,11,15.85,5.6,79.94156466
1985,9,12,2.7,4.4,99.56785872
1985,9,13,0.25,2,74.79292143
1985,9,14,3.55,2.3,68.89752017
1985,9,15,0,3.5,66.15580416
1985,9,16,0.26,4.3,59.01418927
1985,9,17,23.77,1.1,104.368603
1985,9,18,12,2.3,190.781631
1985,9,19,3.1,1.7,167.867184
1985,9,20,1.43,1.5,128.2973892
1985,9,21,13.86,4.1,135.0974022
1985,9,22,3.1,1.9,151.5006508
1985,9,23,2.61,2.1,120.5284364
1985,9,24,36.55,1.5,221.740836
1985,9,25,1.73,1.2,336.7355586
1985,9,26,0.18,2.5,210.2111838
1985,9,27,0.23,1.7,159.9872342
1985,9,28,2.77,1.2,137.2953637
1985,9,29,13.91,0.6,166.1824881
1985,9,30,0.82,3.4,186.9550266
1985,10,1,0,4.9,135.6299935
1985,10,2,0,4,113.0062589
1985,10,3,0,3.7,98.29178757
1985,10,4,0,2.3,86.98230316
1985,10,5,0,2.6,78.04983354
1985,10,6,0,2.6,70.81601445
1985,10,7,0,2.3,64.84723767
1985,10,8,0,1.9,59.8493724
1985,10,9,0,1.7,55.61088954
1985,10,10,0,3.3,51.95888613
1985,10,11,0,2.7,48.76560153
1985,10,12,0,4,45.95292902
1985,10,13,0,3.3,43.44572894
1985,10,14,0,2.2,41.21609681
1985,10,15,0,3.6,39.21736025
1985,10,16,0,3.9,37.39449483
1985,10,17,0,2.9,35.73429294
1985,10,18,0,2.9,34.22528915
1985,10,19,0,1.7,32.84908057
1985,10,20,0.22,1.6,31.59840061
1985,10,21,0.72,0.3,31.06096041
1985,10,22,0.1,1.1,30.7355001
1985,10,23,0.05,0.7,29.07135699
1985,10,24,0,1.3,28.06149903
1985,10,25,0,2.5,27.18816549
1985,10,26,0,1.7,26.36500823
1985,10,27,0,2.3,25.59591932
